"","ws","ys","inds"
"666",2.73485064355957,5.45641442698989,167
"667",1.93676800029689,5.45641442698989,167
"668",1.77491425379469,5.45641442698989,167
"669",3.88345352399059,1.6549844247675,168
"670",3.4955986549718,1.6549844247675,168
"671",3.4840963034321,1.6549844247675,168
"672",2.52494054429596,1.6549844247675,168
"673",6.64929177955323,4.85527511335986,169
"674",4.57505964006316,4.85527511335986,169
"675",3.22646289781101,4.85527511335986,169
"676",5.00030114640116,4.85527511335986,169
"677",2.11173911382527,2.86154319652822,170
"678",3.22242830016905,2.86154319652822,170
"679",5.46558322117629,2.86154319652822,170
"680",2.28128939599212,2.86154319652822,170
"681",4.23949926766399,6.9843654262867,171
"682",5.8778545392939,6.9843654262867,171
"683",2.99510903680823,6.9843654262867,171
"684",3.95209002930799,6.9843654262867,171
"685",3.56158561680922,4.42885054284911,172
"686",3.26217894654942,4.42885054284911,172
"687",4.16109857137377,4.42885054284911,172
"688",3.89949698356469,4.42885054284911,172
"689",6.16880219425403,3.27868263888294,173
"690",5.26263771545995,3.27868263888294,173
"691",4.24362774237525,3.27868263888294,173
"692",3.98136133040944,3.27868263888294,173
"693",5.29382451798765,2.33925694477989,174
"694",1.70968798937098,2.33925694477989,174
"695",3.59813813824714,2.33925694477989,174
"696",2.4415940783557,2.33925694477989,174
"697",3.49722727369455,2.10407138392793,175
"698",3.12456570899939,2.10407138392793,175
"699",3.28606211668506,2.10407138392793,175
"700",3.36168058717938,2.10407138392793,175
"701",4.9742375558267,0.395695926441089,176
"702",8.93754920329001,0.395695926441089,176
"703",5.19707942525304,0.395695926441089,176
"704",4.39341215940383,0.395695926441089,176
"705",5.98817819013798,3.12232434478683,177
"706",3.03412242348816,3.12232434478683,177
"707",2.59349922909856,3.12232434478683,177
"708",3.23382551418999,3.12232434478683,177
"709",6.32246494408246,8.31784601962291,178
"710",5.90589034502871,8.31784601962291,178
"711",3.95519668621351,8.31784601962291,178
"712",3.26405023858224,8.31784601962291,178
"713",5.00219874411677,4.20731102513235,179
"714",3.7056329855301,4.20731102513235,179
"715",3.79238954069131,4.20731102513235,179
"716",7.68894790588956,4.20731102513235,179
"717",3.54740457205902,2.46059377003481,180
"718",3.59944431679499,2.46059377003481,180
"719",6.29120702079416,2.46059377003481,180
"720",4.25425805560323,2.46059377003481,180
"721",2.45603892072136,4.18288317232911,181
"722",2.67998895504405,4.18288317232911,181
"723",4.47976557920408,4.18288317232911,181
"724",1.70783291369071,4.18288317232911,181
"725",2.12460635091585,3.46558898793799,182
"726",2.94074046393383,3.46558898793799,182
"727",1.38973640564828,3.46558898793799,182
"728",1.19550507679707,3.46558898793799,182
"729",4.042655799272,1.68433007382109,183
"730",4.81295784210002,1.68433007382109,183
"731",4.43626728146152,1.68433007382109,183
"732",4.01541533805598,1.68433007382109,183
"733",2.81960978632901,2.94253469761769,184
"734",2.91104236226552,2.94253469761769,184
"735",3.33558052257774,2.94253469761769,184
"736",5.23494280810986,2.94253469761769,184
"737",4.3098169497595,3.4039499254776,185
"738",6.38675961221347,3.4039499254776,185
"739",4.58172424802393,3.4039499254776,185
"740",9.22102443128344,3.4039499254776,185
"741",3.02537934577435,2.16189370390803,186
"742",3.90589453417694,2.16189370390803,186
"743",1.92768966310516,2.16189370390803,186
"744",2.84911555195934,2.16189370390803,186
"745",5.60343844010124,2.00129084489458,187
"746",3.55238928456622,2.00129084489458,187
"747",4.4123999638619,2.00129084489458,187
"748",4.71908856180117,2.00129084489458,187
"749",4.19760547022375,2.61255770215728,188
"750",4.70190666128024,2.61255770215728,188
"751",1.94341593813094,2.61255770215728,188
"752",3.99645412514969,2.61255770215728,188
"753",5.61334494452905,6.98319923826728,189
"754",3.54905055838489,6.98319923826728,189
"755",5.18255596695136,6.98319923826728,189
"756",7.82842138105112,6.98319923826728,189
"757",4.8777025461558,5.36385532281676,190
"758",2.88465367960738,5.36385532281676,190
"759",6.00485937296102,5.36385532281676,190
"760",2.52812517202108,5.36385532281676,190
"761",6.32939334676742,6.47121942657893,191
"762",4.2981306195308,6.47121942657893,191
"763",2.88916633201749,6.47121942657893,191
"764",3.67927011437894,6.47121942657893,191
"765",2.56073019343691,1.8296134169097,192
"766",4.56380310481966,1.8296134169097,192
"767",3.2321875348059,1.8296134169097,192
"768",2.83481656619725,1.8296134169097,192
"769",1.65439991007923,3.48515535081969,193
"770",3.5473648001942,3.48515535081969,193
"771",1.30956613528467,3.48515535081969,193
"772",2.64264540332894,3.48515535081969,193
"773",7.77951219291067,4.78607108899589,194
"774",6.29427536240829,4.78607108899589,194
"775",5.96707144606444,4.78607108899589,194
"776",5.35989304837595,4.78607108899589,194
"777",3.66080433923643,2.69791377661934,195
"778",4.5691328421696,2.69791377661934,195
"779",2.04414291791166,2.69791377661934,195
"780",2.64863499404453,2.69791377661934,195
"781",3.482835541257,3.47940226467707,196
"782",3.10163930898835,3.47940226467707,196
"783",2.71833353035536,3.47940226467707,196
"784",4.08554411287574,3.47940226467707,196
"785",1.86285006440769,1.18465253794322,197
"786",2.62730433122228,1.18465253794322,197
"787",2.65458036102257,1.18465253794322,197
"788",4.84718700531393,1.18465253794322,197
"789",3.83499510085634,2.74475036268651,198
"790",3.96350097097451,2.74475036268651,198
"791",3.51961668813598,2.74475036268651,198
"792",6.31585630729868,2.74475036268651,198
"793",2.04641749312457,2.36812027622015,199
"794",3.06440703224585,2.36812027622015,199
"795",1.84993568843664,2.36812027622015,199
"796",5.29854455463184,2.36812027622015,199
"797",3.48033365243977,3.90027288019524,200
"798",5.41229622412265,3.90027288019524,200
"799",8.21961994656129,3.90027288019524,200
"800",5.50364726486051,3.90027288019524,200
"801",2.46118446694433,1.4742813595346,201
"802",3.32075930800658,1.4742813595346,201
"803",2.09548793440853,1.4742813595346,201
"804",2.25699193304063,1.4742813595346,201
"805",1.80808222362405,5.00160039176439,202
"806",2.39347567997999,5.00160039176439,202
"807",2.74553411604078,5.00160039176439,202
"808",3.45179376380347,5.00160039176439,202
"809",3.33146392709323,5.24254759115698,203
"810",2.69198379207542,5.24254759115698,203
"811",3.89917628326578,5.24254759115698,203
"812",5.47976552257076,5.24254759115698,203
"813",2.76873741332327,4.9631271817308,204
"814",2.00171074390966,4.9631271817308,204
"815",4.05264914789601,4.9631271817308,204
"816",2.06642376912859,4.9631271817308,204
"817",3.38892064261341,1.55317148727722,205
"818",1.87663066493409,1.55317148727722,205
"819",3.86384339801339,1.55317148727722,205
"820",2.84472395477872,1.55317148727722,205
"821",3.89877128273027,3.25469711276372,206
"822",5.26807554578398,3.25469711276372,206
"823",5.33702145076532,3.25469711276372,206
"824",2.1365541826915,3.25469711276372,206
"825",3.76556909400463,3.89400086293061,207
"826",3.40823415107807,3.89400086293061,207
"827",5.18316686331305,3.89400086293061,207
"828",3.86321618413119,3.89400086293061,207
"829",2.37039811349726,2.03992685997833,208
"830",1.36979432073344,2.03992685997833,208
"831",2.02001041079363,2.03992685997833,208
"832",2.35720350087634,2.03992685997833,208
"833",1.99024483247801,2.32719648206377,209
"834",2.79593722414962,2.32719648206377,209
"835",2.42320976188801,2.32719648206377,209
"836",4.25979060798685,2.32719648206377,209
"837",3.37687988263488,3.91667979744223,210
"838",5.35297167708904,3.91667979744223,210
"839",5.06986906666763,3.91667979744223,210
"840",2.67263505518272,3.91667979744223,210
"841",6.490148554643,3.14667643223129,211
"842",4.20540915016078,3.14667643223129,211
"843",5.41647263629776,3.14667643223129,211
"844",4.83756439256126,3.14667643223129,211
"845",1.75514785026869,1.67137111166402,212
"846",0.962817157590315,1.67137111166402,212
"847",4.1040711129782,1.67137111166402,212
"848",1.60897455710127,1.67137111166402,212
"849",4.10845925143375,3.3318967142972,213
"850",5.82352841121064,3.3318967142972,213
"851",2.91337247007049,3.3318967142972,213
"852",3.95863868593386,3.3318967142972,213
"853",5.41696054421325,3.84015352736743,214
"854",8.08573233079179,3.84015352736743,214
"855",6.52258763625933,3.84015352736743,214
"856",8.22390182589658,3.84015352736743,214
"857",6.07146599511544,7.88987961652732,215
"858",3.69613294895647,7.88987961652732,215
"859",4.59238706695754,7.88987961652732,215
"860",4.09009014258571,7.88987961652732,215
"861",3.26098177543164,2.62471014414001,216
"862",5.92299244243938,2.62471014414001,216
"863",2.27156985064479,2.62471014414001,216
"864",2.82701952822803,2.62471014414001,216
"865",5.25484473812435,6.03984627334993,217
"866",4.29532554848749,6.03984627334993,217
"867",4.14833687887889,6.03984627334993,217
"868",5.93936792674577,6.03984627334993,217
"869",8.21293783024467,2.25373993843252,218
"870",6.09935412958141,2.25373993843252,218
"871",11.4064655920939,2.25373993843252,218
"872",6.63434726077248,2.25373993843252,218
"873",6.96553292744235,2.46732703859406,219
"874",3.92464741856058,2.46732703859406,219
"875",5.88468902620569,2.46732703859406,219
"876",12.9989530564969,2.46732703859406,219
"877",2.49276407930552,2.85106800309859,220
"878",2.5312390371307,2.85106800309859,220
"879",2.68281134179106,2.85106800309859,220
"880",2.21834596602514,2.85106800309859,220
"881",2.25084742936072,1.61813688724065,221
"882",2.50855713530838,1.61813688724065,221
"883",3.36330249874068,1.61813688724065,221
"884",5.50594528114011,1.61813688724065,221
"885",1.56123862396055,3.05880660196853,222
"886",1.30889682033025,3.05880660196853,222
"887",1.40855484724867,3.05880660196853,222
"888",2.56814604571599,3.05880660196853,222
"889",2.54211059790322,1.8880279484912,223
"890",2.0475203604506,1.8880279484912,223
"891",4.60496478460882,1.8880279484912,223
"892",2.22737541963921,1.8880279484912,223
"893",3.7262591704158,2.13087548324774,224
"894",3.70940070205995,2.13087548324774,224
"895",3.19607884946261,2.13087548324774,224
"896",4.18229434357389,2.13087548324774,224
"897",7.30619299686476,6.45350477727774,225
"898",10.4329660733367,6.45350477727774,225
"899",5.24580989853079,6.45350477727774,225
"900",5.27623736527139,6.45350477727774,225
"901",3.50624269440699,1.68053730590379,226
"902",4.22372730429785,1.68053730590379,226
"903",3.66648894932724,1.68053730590379,226
"904",0.895530667716101,1.68053730590379,226
"905",4.29883618510223,2.28059585765937,227
"906",3.08408895796747,2.28059585765937,227
"907",4.65286380063193,2.28059585765937,227
"908",5.32446220718015,2.28059585765937,227
"909",3.24513110000284,2.94644723636662,228
"910",2.39092712120842,2.94644723636662,228
"911",2.91741253257028,2.94644723636662,228
"912",1.97238841595118,2.94644723636662,228
"913",3.71137383622047,2.80675457823971,229
"914",3.25317786916819,2.80675457823971,229
"915",6.42746151212551,2.80675457823971,229
"916",2.85367562045434,2.80675457823971,229
"917",9.7319424124676,7.30623665545881,230
"918",5.81366616223779,7.30623665545881,230
"919",7.80242039454797,7.30623665545881,230
"920",5.7624272327436,7.30623665545881,230
"921",2.97335482863406,3.54644346330998,231
"922",5.36344397384351,3.54644346330998,231
"923",2.30166534760333,3.54644346330998,231
"924",1.40224914606425,3.54644346330998,231
"925",2.75184261916866,1.86669898636028,232
"926",2.56353376773566,1.86669898636028,232
"927",2.15138944821066,1.86669898636028,232
"928",2.11105015908617,1.86669898636028,232
"929",3.59506558905732,2.14238724277417,233
"930",3.02436094671439,2.14238724277417,233
"931",2.75094743634494,2.14238724277417,233
"932",3.04978260233421,2.14238724277417,233
"933",5.4501913806392,6.60021021225642,234
"934",3.17828890592795,6.60021021225642,234
"935",8.05853106652196,6.60021021225642,234
"936",4.30663839748418,6.60021021225642,234
"937",4.56694039339002,3.24352099944668,235
"938",2.71533154096326,3.24352099944668,235
"939",4.18794682221834,3.24352099944668,235
"940",1.94239200874411,3.24352099944668,235
"941",4.21494618459487,3.74014802570888,236
"942",5.98825364856796,3.74014802570888,236
"943",8.36626191718915,3.74014802570888,236
"944",3.89646258840226,3.74014802570888,236
"945",4.14333404114747,3.8015226204777,237
"946",3.95727746101246,3.8015226204777,237
"947",6.67044778117299,3.8015226204777,237
"948",4.15261598429716,3.8015226204777,237
"949",6.47353351689326,1.98939370643379,238
"950",2.60126488965996,1.98939370643379,238
"951",3.98688595358414,1.98939370643379,238
"952",4.63080900959001,1.98939370643379,238
"953",0.411431266186429,2.85041920005406,239
"954",3.77464400599615,2.85041920005406,239
"955",3.03629607815373,2.85041920005406,239
"956",2.18354428357749,2.85041920005406,239
"957",4.02900017165021,5.70600067612016,240
"958",3.82624779120999,5.70600067612016,240
"959",2.35014490589532,5.70600067612016,240
"960",3.18718635818616,5.70600067612016,240
"961",2.02015656759074,4.6091546448108,241
"962",4.08482445048374,4.6091546448108,241
"963",4.19023486362059,4.6091546448108,241
"964",2.84896073579407,4.6091546448108,241
"965",0.977488025670547,2.30733068006354,242
"966",4.20893239004821,2.30733068006354,242
"967",4.07775513068238,2.30733068006354,242
"968",6.10609913037759,2.30733068006354,242
"969",5.1430275098521,3.73989973998935,243
"970",10.2051054426715,3.73989973998935,243
"971",4.57184552749877,3.73989973998935,243
"972",4.02209511671436,3.73989973998935,243
"973",2.63944895446802,1.34889694754891,244
"974",2.47414528192991,1.34889694754891,244
"975",2.64850083886094,1.34889694754891,244
"976",1.63794616540689,1.34889694754891,244
"977",3.66581462587156,2.83297017183299,245
"978",3.94318302445071,2.83297017183299,245
"979",3.56917856245108,2.83297017183299,245
"980",3.7373436075193,2.83297017183299,245
"981",2.37159568120001,2.25514341124036,246
"982",2.34694211613879,2.25514341124036,246
"983",3.00739043575964,2.25514341124036,246
"984",2.09650911603005,2.25514341124036,246
"985",5.51673759192097,2.08628615416136,247
"986",7.30820409506407,2.08628615416136,247
"987",4.31752743177315,2.08628615416136,247
"988",3.40095895671206,2.08628615416136,247
"989",4.34530222377503,1.86697028204694,248
"990",2.78870591481899,1.86697028204694,248
"991",2.32863753222045,1.86697028204694,248
"992",1.84905245984083,1.86697028204694,248
"993",4.26361574836547,2.53363511920104,249
"994",5.87161108650962,2.53363511920104,249
"995",4.0908796370837,2.53363511920104,249
"996",5.2318610890814,2.53363511920104,249
"997",4.67755000144032,3.25286969015075,250
"998",6.41607888557981,3.25286969015075,250
"999",4.77186804377042,3.25286969015075,250
"1000",6.47730453440035,3.25286969015075,250
"1001",8.39976425664854,1.91718883491538,251
"1002",5.9461416467807,1.91718883491538,251
"1003",3.42275062830625,1.91718883491538,251
"1004",4.0909253083885,1.91718883491538,251
"1005",8.18819916777334,3.91739102037604,252
"1006",5.73375145897117,3.91739102037604,252
"1007",5.4516447821141,3.91739102037604,252
"1008",2.92447853464144,3.91739102037604,252
"1009",2.47976068093716,3.18310049998297,253
"1010",4.07437023606374,3.18310049998297,253
"1011",2.09795892273949,3.18310049998297,253
"1012",8.15298831260388,3.18310049998297,253
"1013",2.5783301344127,2.58610781502582,254
"1014",4.31610921860818,2.58610781502582,254
"1015",1.90974321351284,2.58610781502582,254
"1016",2.38236252425753,2.58610781502582,254
"1017",2.7255173706935,5.40196318693621,255
"1018",4.64070538104168,5.40196318693621,255
"1019",4.9905737121819,5.40196318693621,255
"1020",4.36647840181291,5.40196318693621,255
"1021",2.02344677837898,3.10879935874846,256
"1022",2.78047607129073,3.10879935874846,256
"1023",4.48248384387191,3.10879935874846,256
"1024",2.57239420955986,3.10879935874846,256
"1025",2.80721714840827,1.5326488928612,257
"1026",3.60544511871935,1.5326488928612,257
"1027",2.17977234703376,1.5326488928612,257
"1028",2.54045842633374,1.5326488928612,257
"1029",3.29527807605723,2.76883406659711,258
"1030",2.08283796197365,2.76883406659711,258
"1031",3.06702004688841,2.76883406659711,258
"1032",4.3264926629064,2.76883406659711,258
"1033",2.88558935224461,2.00538003929609,259
"1034",3.57673884026614,2.00538003929609,259
"1035",3.33469793070638,2.00538003929609,259
"1036",4.77384678897429,2.00538003929609,259
"1037",6.29555474861437,4.62427015737432,260
"1038",3.87101562438755,4.62427015737432,260
"1039",7.69517685315159,4.62427015737432,260
"1040",3.60377892066187,4.62427015737432,260
"1041",4.38830263747652,3.00324781708722,261
"1042",2.13054812261938,3.00324781708722,261
"1043",4.66036607494495,3.00324781708722,261
"1044",4.62865841293248,3.00324781708722,261
"1045",3.30443333722686,1.82325423612131,262
"1046",4.4918362137368,1.82325423612131,262
"1047",2.47553550485935,1.82325423612131,262
"1048",2.55199816716904,1.82325423612131,262
"1049",3.5000525198672,1.20616962575131,263
"1050",2.93469520701457,1.20616962575131,263
"1051",3.41113447264504,1.20616962575131,263
"1052",1.9100902783434,1.20616962575131,263
"1053",4.13046886106625,2.78645081799688,264
"1054",6.03851137987617,2.78645081799688,264
"1055",4.09656540177607,2.78645081799688,264
"1056",2.68224495025816,2.78645081799688,264
"1057",6.13188361692059,2.76679888981106,265
"1058",4.43178005237477,2.76679888981106,265
"1059",6.58153719537966,2.76679888981106,265
"1060",5.20309482179548,2.76679888981106,265
"1061",2.80324261484314,3.0969767557563,266
"1062",2.59774892589031,3.0969767557563,266
"1063",2.3482555863582,3.0969767557563,266
"1064",2.79863005156457,3.0969767557563,266
"1065",3.98644400921481,1.9343335190876,267
"1066",1.71169468738224,1.9343335190876,267
"1067",1.3847163333855,1.9343335190876,267
"1068",1.72672328157309,1.9343335190876,267
"1069",3.34660512233296,5.23041297745397,268
"1070",4.44810270778598,5.23041297745397,268
"1071",5.70203716300423,5.23041297745397,268
"1072",4.29046236708658,5.23041297745397,268
"1073",2.96482566874293,2.1146640568591,269
"1074",3.69721589216823,2.1146640568591,269
"1075",5.22357420908366,2.1146640568591,269
"1076",6.7289286582427,2.1146640568591,269
"1077",2.02117711021742,2.58189082320179,270
"1078",2.42112444870014,2.58189082320179,270
"1079",3.22016269150014,2.58189082320179,270
"1080",4.93934175201995,2.58189082320179,270
"1081",2.05799817199849,2.0914967876569,271
"1082",1.45233374181954,2.0914967876569,271
"1083",2.97788502869754,2.0914967876569,271
"1084",2.96858507537023,2.0914967876569,271
"1085",3.89090881954344,1.83811855555681,272
"1086",2.88981224207263,1.83811855555681,272
"1087",2.39965589633454,1.83811855555681,272
"1088",1.51508556645632,1.83811855555681,272
"1089",4.01760284353527,3.73697528915674,273
"1090",5.60610613663476,3.73697528915674,273
"1091",1.70874462418684,3.73697528915674,273
"1092",2.19215445559252,3.73697528915674,273
"1093",2.48233189942637,2.28293401732755,274
"1094",1.88070639267773,2.28293401732755,274
"1095",1.76825605244972,2.28293401732755,274
"1096",2.24860102498196,2.28293401732755,274
"1097",3.33121007121591,3.00805991979568,275
"1098",2.2621763316286,3.00805991979568,275
"1099",3.05478501865571,3.00805991979568,275
"1100",2.81001432106658,3.00805991979568,275
"1101",2.56135773343781,4.08374495895352,276
"1102",2.32910630701529,4.08374495895352,276
"1103",2.67828634996757,4.08374495895352,276
"1104",2.72184439623319,4.08374495895352,276
"1105",4.07205166057923,2.30090477451222,277
"1106",2.66101339302939,2.30090477451222,277
"1107",2.81468581335579,2.30090477451222,277
"1108",1.051782647214,2.30090477451222,277
"1109",5.12701960076242,2.24088708513054,278
"1110",2.37995574936802,2.24088708513054,278
"1111",1.26224112896502,2.24088708513054,278
"1112",2.44174015580994,2.24088708513054,278
"1113",3.99817314405631,2.64819988056994,279
"1114",3.01923660774687,2.64819988056994,279
"1115",7.06138256479272,2.64819988056994,279
"1116",2.29852029561804,2.64819988056994,279
"1117",3.09945798481473,2.62881711868143,280
"1118",3.77998324834708,2.62881711868143,280
"1119",3.54865759848417,2.62881711868143,280
"1120",7.84604383949347,2.62881711868143,280
"1121",1.63585602584672,0.862158018080748,281
"1122",1.66998017829662,0.862158018080748,281
"1123",1.88697022687453,0.862158018080748,281
"1124",1.47471239180855,0.862158018080748,281
"1125",3.43451498142618,2.54174084075247,282
"1126",3.48231698464471,2.54174084075247,282
"1127",3.18360913838327,2.54174084075247,282
"1128",1.04325508500627,2.54174084075247,282
"1129",10.0154953677863,3.60763865980044,283
"1130",3.50486223771022,3.60763865980044,283
"1131",5.51740595443568,3.60763865980044,283
"1132",7.80656751946744,3.60763865980044,283
"1133",4.76575936800039,2.08992304410331,284
"1134",3.59617469912323,2.08992304410331,284
"1135",0.612795952414102,2.08992304410331,284
"1136",2.83591168664113,2.08992304410331,284
"1137",3.06195956127508,2.28736887538749,285
"1138",2.09052371880686,2.28736887538749,285
"1139",3.29912119551141,2.28736887538749,285
"1140",4.47420043968105,2.28736887538749,285
"1141",2.17270793605489,2.15521203751617,286
"1142",0.971685652687653,2.15521203751617,286
"1143",2.35137025732648,2.15521203751617,286
"1144",3.27595969900194,2.15521203751617,286
"1145",5.55553005024376,3.09277137164511,287
"1146",3.85443939261274,3.09277137164511,287
"1147",3.1341369840744,3.09277137164511,287
"1148",3.78295269785004,3.09277137164511,287
"1149",3.74869977633977,4.20680949937533,288
"1150",3.53908097736732,4.20680949937533,288
"1151",3.22348958862794,4.20680949937533,288
"1152",2.5292022459732,4.20680949937533,288
"1153",2.40287683792687,1.97370942983634,289
"1154",3.57569826272471,1.97370942983634,289
"1155",2.38966811815093,1.97370942983634,289
"1156",2.99141338293018,1.97370942983634,289
"1157",1.74779689548423,1.97317687522674,290
"1158",3.88513441104374,1.97317687522674,290
"1159",1.16509442700357,1.97317687522674,290
"1160",1.87760988120793,1.97317687522674,290
"1161",2.83655628657649,3.6769209433675,291
"1162",3.31044431644248,3.6769209433675,291
"1163",3.13945486494291,3.6769209433675,291
"1164",4.47845770662525,3.6769209433675,291
"1165",2.18318673842736,2.87642260667397,292
"1166",2.63236312609153,2.87642260667397,292
"1167",3.09477599968095,2.87642260667397,292
"1168",1.8348662122224,2.87642260667397,292
"1169",8.58300899925567,8.36756490805524,293
"1170",11.2857727759751,8.36756490805524,293
"1171",6.25534719533814,8.36756490805524,293
"1172",2.82584302216845,8.36756490805524,293
"1173",3.24905487164399,2.06425657396509,294
"1174",2.14100726035723,2.06425657396509,294
"1175",5.00802457297056,2.06425657396509,294
"1176",2.52163248730363,2.06425657396509,294
"1177",4.04016562430214,3.01306960676076,295
"1178",3.24120137967108,3.01306960676076,295
"1179",4.72320213230303,3.01306960676076,295
"1180",6.44374270654439,3.01306960676076,295
"1181",4.77903614011196,2.54389578076691,296
"1182",1.64611200066049,2.54389578076691,296
"1183",7.33531290232817,2.54389578076691,296
"1184",4.17054791701724,2.54389578076691,296
"1185",2.49281445883112,1.43548070521932,297
"1186",1.31997959167352,1.43548070521932,297
"1187",1.71352646225259,1.43548070521932,297
"1188",3.05378964400141,1.43548070521932,297
"1189",2.1441528663719,1.43185964204555,298
"1190",2.78262155391095,1.43185964204555,298
"1191",2.70892498085643,1.43185964204555,298
"1192",1.33953033310013,1.43185964204555,298
"1193",1.94269479353552,1.48429242642145,299
"1194",1.80219420499076,1.48429242642145,299
"1195",1.95866647903972,1.48429242642145,299
"1196",1.82288943744513,1.48429242642145,299
"1197",7.32486562961458,3.10105723272791,300
"1198",10.5341240004307,3.10105723272791,300
"1199",4.64289135086269,3.10105723272791,300
"1200",8.09975704412293,3.10105723272791,300
"1201",2.07884272824975,3.67125108548019,301
"1202",7.16560253069639,3.67125108548019,301
"1203",7.98776213010535,3.67125108548019,301
"1204",5.42588786469499,3.67125108548019,301
"1205",2.75579114488833,2.35309072642581,302
"1206",1.99088753364607,2.35309072642581,302
"1207",3.42703493637001,2.35309072642581,302
"1208",3.34566250171459,2.35309072642581,302
"1209",3.34852032423855,3.47764963434614,303
"1210",5.19510247083867,3.47764963434614,303
"1211",3.76903499903089,3.47764963434614,303
"1212",3.84799712088447,3.47764963434614,303
"1213",1.52269291832044,4.22528002260082,304
"1214",5.58725461898329,4.22528002260082,304
"1215",3.92474732575575,4.22528002260082,304
"1216",3.68688379326443,4.22528002260082,304
"1217",3.79836678558948,3.18130005919396,305
"1218",5.68156734120934,3.18130005919396,305
"1219",2.48281323911597,3.18130005919396,305
"1220",3.16561341573466,3.18130005919396,305
"1221",5.861913109625,6.2229774721795,306
"1222",7.19209150237046,6.2229774721795,306
"1223",13.5349220663281,6.2229774721795,306
"1224",10.3171585747024,6.2229774721795,306
"1225",3.15414088901115,3.9400692695218,307
"1226",2.94641172921871,3.9400692695218,307
"1227",2.47573157963365,3.9400692695218,307
"1228",1.53774967962925,3.9400692695218,307
"1229",5.30272595022996,3.07878813479629,308
"1230",3.72563902416358,3.07878813479629,308
"1231",3.00654908684107,3.07878813479629,308
"1232",3.301709187501,3.07878813479629,308
"1233",3.40064992963637,2.30538330172407,309
"1234",2.5160431296826,2.30538330172407,309
"1235",0.968207086315938,2.30538330172407,309
"1236",1.49825524129945,2.30538330172407,309
"1237",2.39978749204501,5.19606517869981,310
"1238",3.26288802310328,5.19606517869981,310
"1239",4.2280217983069,5.19606517869981,310
"1240",4.72108782252761,5.19606517869981,310
"1241",3.82680447382751,1.53503144798538,311
"1242",0.950628586790854,1.53503144798538,311
"1243",1.38974284159018,1.53503144798538,311
"1244",1.96267988218462,1.53503144798538,311
"1245",3.35131082928961,1.75251495773784,312
"1246",3.67351009927262,1.75251495773784,312
"1247",3.07141582996301,1.75251495773784,312
"1248",1.96535378534544,1.75251495773784,312
"1249",4.81668927943782,5.78932623674434,313
"1250",6.04379134778483,5.78932623674434,313
"1251",4.08965350707202,5.78932623674434,313
"1252",6.03806447901521,5.78932623674434,313
"1253",3.17362675104588,3.48970444605504,314
"1254",3.99887420564493,3.48970444605504,314
"1255",4.46269892827222,3.48970444605504,314
"1256",4.09633573848789,3.48970444605504,314
"1257",4.54023480311362,1.9739382712362,315
"1258",3.21070808710972,1.9739382712362,315
"1259",1.81902465688997,1.9739382712362,315
"1260",2.05055015228098,1.9739382712362,315
"1261",2.58125380913732,3.17220891790514,316
"1262",5.14007055345449,3.17220891790514,316
"1263",6.29794508937638,3.17220891790514,316
"1264",5.50448361483247,3.17220891790514,316
"1265",1.49199518177121,2.3739166314054,317
"1266",3.01558407248361,2.3739166314054,317
"1267",0.583483500032023,2.3739166314054,317
"1268",2.74539408073805,2.3739166314054,317
"1269",3.27742607527074,4.41218871340546,318
"1270",2.67151389462924,4.41218871340546,318
"1271",3.57670693324681,4.41218871340546,318
"1272",7.51979436492929,4.41218871340546,318
"1273",6.93124001975566,6.03693973931298,319
"1274",12.1430311020892,6.03693973931298,319
"1275",4.88107643652668,6.03693973931298,319
"1276",6.51624305708884,6.03693973931298,319
"1277",4.39646958290489,3.40803266903068,320
"1278",3.0944447598767,3.40803266903068,320
"1279",3.76364288850054,3.40803266903068,320
"1280",4.56331196756605,3.40803266903068,320
"1281",5.5642689746121,3.19887700437155,321
"1282",3.70422213629526,3.19887700437155,321
"1283",4.51661335516704,3.19887700437155,321
"1284",3.62355925758669,3.19887700437155,321
"1285",3.92532181618865,1.65827882717893,322
"1286",3.22341156425661,1.65827882717893,322
"1287",3.39812798184131,1.65827882717893,322
"1288",2.87165028599931,1.65827882717893,322
"1289",3.86888739284352,3.25196925860487,323
"1290",3.92789627252356,3.25196925860487,323
"1291",4.34013421083332,3.25196925860487,323
"1292",4.28288645875814,3.25196925860487,323
"1293",1.38447852525935,4.39699672750246,324
"1294",5.96115005740086,4.39699672750246,324
"1295",10.0076242496676,4.39699672750246,324
"1296",14.4214078013657,4.39699672750246,324
"1297",3.17019102578407,3.87888363495646,325
"1298",5.65651061492188,3.87888363495646,325
"1299",5.65051780353832,3.87888363495646,325
"1300",8.44692328019738,3.87888363495646,325
"1301",10.271594358884,3.51854606882569,326
"1302",2.87475539828341,3.51854606882569,326
"1303",5.40081002569989,3.51854606882569,326
"1304",9.4495472286364,3.51854606882569,326
"1305",3.63646605540511,2.46691256005962,327
"1306",4.6051869160574,2.46691256005962,327
"1307",4.64486966863219,2.46691256005962,327
"1308",4.72484061678036,2.46691256005962,327
"1309",7.81741931531073,3.45800890887984,328
"1310",4.77141623332924,3.45800890887984,328
"1311",4.71596870040438,3.45800890887984,328
"1312",5.14808566790173,3.45800890887984,328
"1313",3.10033810864431,2.13155978692657,329
"1314",1.68537360870847,2.13155978692657,329
"1315",2.53613605470909,2.13155978692657,329
"1316",2.95744737587453,2.13155978692657,329
