"","Status","w","y","x"
"447","treatment",-2.47536221728755,-0.398608764196106,-1.51932866108893
"448","treatment",1.62403257396633,3.25967164327661,0.818901797011964
"449","treatment",0.471940619356202,2.84959646469935,0.439393856162467
"450","treatment",-0.981363428374585,1.45577340539781,-0.741411981340914
"451","treatment",0.982394725764229,1.60922719857309,0.204438653477477
"452","treatment",-0.0661499639320332,1.95819179446958,0.439008210106086
"453","treatment",-0.750776939511136,1.96790281009678,-0.0942835467363115
"454","treatment",-0.121651936277585,1.86264355755553,-0.93414954388053
"455","treatment",0.74671171732501,3.31707466417725,1.0107266332627
"456","treatment",-0.280384707380878,2.1585161178059,-0.543768588456609
"457","treatment",0.135191930883404,2.98653901819961,0.246131906025184
"458","treatment",0.0836405802561063,3.03609492236372,0.266151341830988
"459","treatment",2.85573283823265,3.36002931580011,1.96662406586003
"460","treatment",-1.17995229197502,-1.06883297037478,-1.84426959905755
"461","treatment",0.831706013596059,2.13509527139531,0.817727392808815
"462","treatment",-0.384421638446771,1.90569984005123,0.49003197727027
"463","treatment",-2.13658225514812,-0.287352775477046,-1.72904479529639
"464","treatment",-0.273673863041053,3.08503568048831,-0.371663108929464
"465","treatment",-1.08904767640936,1.89384714192795,-1.00393910220697
"466","treatment",0.33157154933925,2.05632705730038,0.874536441283244
"467","treatment",1.44295745930204,2.7069374646137,1.67599598558091
"468","treatment",-0.435398095284603,2.06281357922601,-0.0338898863175851
"469","treatment",-1.09441356206997,1.3351076068359,-1.00939227073704
"470","treatment",-1.47916336720239,-0.0759218108264851,-1.34437836902803
"471","treatment",0.767336276062189,2.53034203734291,0.468102506882202
"472","treatment",-2.23299543812038,-0.578105847598574,-1.60338691504199
"473","treatment",0.264879960979557,1.79838622547494,-0.707018450824441
"474","treatment",0.399255161283194,2.17659543498516,-0.553439816750054
"475","treatment",-2.11759809338,-0.392292709983298,-1.72526176334504
"476","treatment",1.1359501675113,2.6487474144191,0.647851620797387
"477","treatment",-1.70826944523944,0.611609406104474,-1.19353867508989
"478","treatment",-0.224057950986632,2.1824362614387,0.315673434566875
"479","treatment",1.86861524783029,2.41425400595666,1.22671788507206
"480","treatment",1.03192307770746,2.26543934696971,0.483663683660713
"481","treatment",-2.14509157054211,-1.18122642477636,-1.61645293350471
"482","treatment",2.39622234337148,2.94840285995504,0.861426484976019
"483","treatment",-0.897344921888821,1.7775264369173,-0.95084212364206
"484","treatment",1.45361861095527,2.91576210927106,1.27451039746173
"485","treatment",0.556732655172477,1.94561999233864,-0.225023056832295
"486","treatment",-0.996272092064384,0.878849802789702,-0.949175374953938
"487","treatment",-1.15008409064091,2.17429756305296,-0.638374842717664
"488","treatment",-2.03834960715432,-0.056743464903751,-1.59132520579181
"489","treatment",-2.45728170786121,-1.81801989131803,-2.01320068158055
"490","treatment",0.123884366784578,1.59988431483795,0.507344575996949
